payment_id,order_id,payment_method,payment_status,amount
PAY-00003072,ORD-00003072,WALLET,REJECTED,0.0
PAY-00003073,ORD-00003073,WALLET,APPROVED,52.06
PAY-00003074,ORD-00003074,CASH,APPROVED,199.01
PAY-00003075,ORD-00003075,CARD,APPROVED,329.24
PAY-00003076,ORD-00003076,CASH,APPROVED,72.1
PAY-00003077,ORD-00003077,CARD,APPROVED,482.79
PAY-00003078,ORD-00003078,CASH,APPROVED,246.52
PAY-00003079,ORD-00003079,CARD,APPROVED,434.17
PAY-00003080,ORD-00003080,WALLET,APPROVED,650.59
PAY-00003081,ORD-00003081,WALLET,APPROVED,152.05
PAY-00003082,ORD-00003082,WALLET,APPROVED,476.73
PAY-00003083,ORD-00003083,CASH,APPROVED,155.35
PAY-00003084,ORD-00003084,WALLET,APPROVED,656.83
PAY-00003085,ORD-00003085,CARD,REFUNDED,0.0
PAY-00003086,ORD-00003086,CASH,REFUNDED,0.0
PAY-00003087,ORD-00003087,WALLET,APPROVED,52.45
PAY-00003088,ORD-00003088,WALLET,APPROVED,619.62
PAY-00003089,ORD-00003089,CARD,APPROVED,430.8
PAY-00003090,ORD-00003090,WALLET,APPROVED,864.57
PAY-00003091,ORD-00003091,WALLET,APPROVED,341.01
PAY-00003092,ORD-00003092,CARD,APPROVED,258.76
PAY-00003093,ORD-00003093,CARD,APPROVED,632.01
PAY-00003094,ORD-00003094,TRANSFER,APPROVED,580.59
PAY-00003095,ORD-00003095,TRANSFER,APPROVED,206.28
PAY-00003096,ORD-00003096,CARD,APPROVED,480.7
PAY-00003097,ORD-00003097,CASH,APPROVED,211.36
PAY-00003098,ORD-00003098,TRANSFER,APPROVED,417.45
PAY-00003099,ORD-00003099,CARD,APPROVED,878.4
PAY-00003100,ORD-00003100,WALLET,APPROVED,134.22
PAY-00003101,ORD-00003101,CASH,APPROVED,655.17
PAY-00003102,ORD-00003102,WALLET,APPROVED,866.11
PAY-00003103,ORD-00003103,WALLET,APPROVED,774.66
PAY-00003104,ORD-00003104,CARD,APPROVED,24.44
PAY-00003105,ORD-00003105,CARD,APPROVED,311.11
PAY-00003106,ORD-00003106,CASH,REJECTED,0.0
PAY-00003107,ORD-00003107,WALLET,APPROVED,266.03
PAY-00003108,ORD-00003108,CASH,REFUNDED,0.0
PAY-00003109,ORD-00003109,CARD,APPROVED,321.03
PAY-00003110,ORD-00003110,WALLET,APPROVED,730.53
PAY-00003111,ORD-00003111,TRANSFER,APPROVED,492.22
PAY-00003112,ORD-00003112,CASH,APPROVED,38.34
PAY-00003113,ORD-00003113,TRANSFER,APPROVED,154.55
PAY-00003114,ORD-00003114,TRANSFER,APPROVED,414.39
PAY-00003115,ORD-00003115,CARD,APPROVED,47.29
PAY-00003116,ORD-00003116,CASH,APPROVED,489.45
PAY-00003117,ORD-00003117,WALLET,APPROVED,703.55
PAY-00003118,ORD-00003118,WALLET,APPROVED,714.8
PAY-00003119,ORD-00003119,CASH,APPROVED,392.47
PAY-00003120,ORD-00003120,WALLET,APPROVED,789.22
PAY-00003121,ORD-00003121,WALLET,APPROVED,797.82
PAY-00003122,ORD-00003122,CARD,APPROVED,418.23
PAY-00003123,ORD-00003123,WALLET,REFUNDED,0.0
PAY-00003124,ORD-00003124,TRANSFER,APPROVED,465.53
PAY-00003125,ORD-00003125,CARD,APPROVED,444.46
PAY-00003126,ORD-00003126,WALLET,APPROVED,885.77
PAY-00003127,ORD-00003127,CARD,APPROVED,284.05
PAY-00003128,ORD-00003128,CARD,APPROVED,318.21
PAY-00003129,ORD-00003129,WALLET,APPROVED,482.82
PAY-00003130,ORD-00003130,WALLET,APPROVED,124.86
PAY-00003131,ORD-00003131,CARD,APPROVED,57.03
PAY-00003132,ORD-00003132,CARD,APPROVED,267.9
PAY-00003133,ORD-00003133,TRANSFER,REFUNDED,0.0
PAY-00003134,ORD-00003134,CASH,APPROVED,568.98
PAY-00003135,ORD-00003135,WALLET,APPROVED,596.24
PAY-00003136,ORD-00003136,TRANSFER,APPROVED,477.16
PAY-00003137,ORD-00003137,TRANSFER,APPROVED,857.46
PAY-00003138,ORD-00003138,CARD,APPROVED,698.49
PAY-00003139,ORD-00003139,WALLET,REFUNDED,0.0
PAY-00003140,ORD-00003140,TRANSFER,APPROVED,702.0
PAY-00003141,ORD-00003141,WALLET,APPROVED,634.21
PAY-00003142,ORD-00003142,TRANSFER,APPROVED,119.18
PAY-00003143,ORD-00003143,WALLET,APPROVED,168.91
PAY-00003144,ORD-00003144,CARD,APPROVED,210.05
PAY-00003145,ORD-00003145,CARD,APPROVED,810.19
PAY-00003146,ORD-00003146,CASH,APPROVED,883.13
PAY-00003147,ORD-00003147,TRANSFER,APPROVED,800.25
PAY-00003148,ORD-00003148,TRANSFER,APPROVED,317.09
PAY-00003149,ORD-00003149,TRANSFER,APPROVED,332.47
PAY-00003150,ORD-00003150,CARD,APPROVED,502.29
PAY-00003151,ORD-00003151,CASH,APPROVED,206.72
PAY-00003152,ORD-00003152,WALLET,APPROVED,621.82
PAY-00003153,ORD-00003153,CASH,APPROVED,882.72
PAY-00003154,ORD-00003154,WALLET,APPROVED,367.82
PAY-00003155,ORD-00003155,CARD,APPROVED,810.61
PAY-00003156,ORD-00003156,TRANSFER,APPROVED,213.01
PAY-00003157,ORD-00003157,CASH,APPROVED,818.0
PAY-00003158,ORD-00003158,CASH,APPROVED,81.43
PAY-00003159,ORD-00003159,CARD,APPROVED,743.64
PAY-00003160,ORD-00003160,WALLET,APPROVED,556.68
PAY-00003161,ORD-00003161,CASH,APPROVED,299.43
PAY-00003162,ORD-00003162,WALLET,APPROVED,530.48
PAY-00003163,ORD-00003163,CASH,APPROVED,341.0
PAY-00003164,ORD-00003164,TRANSFER,APPROVED,544.97
PAY-00003165,ORD-00003165,WALLET,APPROVED,657.53
PAY-00003166,ORD-00003166,CARD,APPROVED,319.93
PAY-00003167,ORD-00003167,CARD,APPROVED,746.02
PAY-00003168,ORD-00003168,WALLET,REFUNDED,0.0
PAY-00003169,ORD-00003169,WALLET,APPROVED,843.87
PAY-00003170,ORD-00003170,CASH,REJECTED,0.0
PAY-00003171,ORD-00003171,WALLET,APPROVED,838.59
PAY-00003172,ORD-00003172,CARD,APPROVED,835.54
PAY-00003173,ORD-00003173,CARD,APPROVED,159.59
PAY-00003174,ORD-00003174,WALLET,APPROVED,881.9
PAY-00003175,ORD-00003175,WALLET,APPROVED,320.29
PAY-00003176,ORD-00003176,CASH,REFUNDED,0.0
PAY-00003177,ORD-00003177,CASH,APPROVED,300.88
PAY-00003178,ORD-00003178,CASH,APPROVED,738.45
PAY-00003179,ORD-00003179,CARD,APPROVED,618.61
PAY-00003180,ORD-00003180,WALLET,APPROVED,836.0
PAY-00003181,ORD-00003181,TRANSFER,APPROVED,165.73
PAY-00003182,ORD-00003182,WALLET,APPROVED,806.43
PAY-00003183,ORD-00003183,WALLET,APPROVED,246.07
PAY-00003184,ORD-00003184,CASH,APPROVED,316.02
PAY-00003185,ORD-00003185,TRANSFER,APPROVED,392.03
PAY-00003186,ORD-00003186,WALLET,APPROVED,116.76
PAY-00003187,ORD-00003187,TRANSFER,APPROVED,314.55
PAY-00003188,ORD-00003188,TRANSFER,APPROVED,637.0
PAY-00003189,ORD-00003189,WALLET,APPROVED,895.1
PAY-00003190,ORD-00003190,CASH,APPROVED,454.37
PAY-00003191,ORD-00003191,CASH,APPROVED,28.68
PAY-00003192,ORD-00003192,WALLET,APPROVED,598.14
PAY-00003193,ORD-00003193,TRANSFER,APPROVED,155.91
PAY-00003194,ORD-00003194,TRANSFER,APPROVED,311.52
PAY-00003195,ORD-00003195,CASH,APPROVED,373.37
PAY-00003196,ORD-00003196,CASH,APPROVED,520.0
PAY-00003197,ORD-00003197,CASH,APPROVED,487.82
PAY-00003198,ORD-00003198,TRANSFER,APPROVED,494.54
PAY-00003199,ORD-00003199,CASH,REJECTED,0.0
PAY-00003200,ORD-00003200,CASH,APPROVED,856.99
PAY-00003201,ORD-00003201,TRANSFER,APPROVED,651.48
PAY-00003202,ORD-00003202,TRANSFER,REFUNDED,0.0
PAY-00003203,ORD-00003203,WALLET,APPROVED,73.43
PAY-00003204,ORD-00003204,WALLET,APPROVED,866.75
PAY-00003205,ORD-00003205,TRANSFER,APPROVED,832.43
PAY-00003206,ORD-00003206,WALLET,APPROVED,188.45
PAY-00003207,ORD-00003207,CARD,APPROVED,559.79
PAY-00003208,ORD-00003208,CARD,APPROVED,602.37
PAY-00003209,ORD-00003209,CARD,APPROVED,147.68
PAY-00003210,ORD-00003210,WALLET,APPROVED,763.28
PAY-00003211,ORD-00003211,CASH,APPROVED,188.6
PAY-00003212,ORD-00003212,CARD,APPROVED,479.08
PAY-00003213,ORD-00003213,CARD,APPROVED,630.52
PAY-00003214,ORD-00003214,CASH,APPROVED,360.29
PAY-00003215,ORD-00003215,TRANSFER,APPROVED,42.11
PAY-00003216,ORD-00003216,CASH,APPROVED,318.23
PAY-00003217,ORD-00003217,TRANSFER,APPROVED,540.33
PAY-00003218,ORD-00003218,TRANSFER,APPROVED,233.26
PAY-00003219,ORD-00003219,CASH,APPROVED,764.37
PAY-00003220,ORD-00003220,CARD,APPROVED,187.19
PAY-00003221,ORD-00003221,TRANSFER,REJECTED,0.0
PAY-00003222,ORD-00003222,CASH,APPROVED,688.93
PAY-00003223,ORD-00003223,CARD,APPROVED,851.35
PAY-00003224,ORD-00003224,TRANSFER,APPROVED,536.37
PAY-00003225,ORD-00003225,WALLET,APPROVED,706.79
PAY-00003226,ORD-00003226,CARD,APPROVED,361.23
PAY-00003227,ORD-00003227,CASH,APPROVED,861.29
PAY-00003228,ORD-00003228,WALLET,APPROVED,298.59
PAY-00003229,ORD-00003229,CASH,APPROVED,186.83
PAY-00003230,ORD-00003230,TRANSFER,APPROVED,80.94
PAY-00003231,ORD-00003231,CARD,APPROVED,160.86
PAY-00003232,ORD-00003232,WALLET,APPROVED,253.18
PAY-00003233,ORD-00003233,WALLET,APPROVED,93.06
PAY-00003234,ORD-00003234,WALLET,APPROVED,206.69
PAY-00003235,ORD-00003235,TRANSFER,APPROVED,763.6
PAY-00003236,ORD-00003236,CARD,APPROVED,55.53
PAY-00003237,ORD-00003237,CARD,APPROVED,584.33
PAY-00003238,ORD-00003238,TRANSFER,APPROVED,171.93
PAY-00003239,ORD-00003239,CASH,APPROVED,511.91
PAY-00003240,ORD-00003240,WALLET,APPROVED,334.47
PAY-00003241,ORD-00003241,CASH,APPROVED,323.26
PAY-00003242,ORD-00003242,TRANSFER,APPROVED,731.31
PAY-00003243,ORD-00003243,CASH,APPROVED,716.18
PAY-00003244,ORD-00003244,CASH,APPROVED,137.32
PAY-00003245,ORD-00003245,CASH,APPROVED,805.46
PAY-00003246,ORD-00003246,CARD,APPROVED,336.88
PAY-00003247,ORD-00003247,CASH,APPROVED,129.07
PAY-00003248,ORD-00003248,CARD,REFUNDED,0.0
PAY-00003249,ORD-00003249,WALLET,APPROVED,20.54
PAY-00003250,ORD-00003250,TRANSFER,APPROVED,533.9
PAY-00003251,ORD-00003251,TRANSFER,APPROVED,791.47
PAY-00003252,ORD-00003252,CASH,APPROVED,783.61
PAY-00003253,ORD-00003253,CASH,APPROVED,476.78
PAY-00003254,ORD-00003254,TRANSFER,APPROVED,266.26
PAY-00003255,ORD-00003255,CARD,APPROVED,563.67
PAY-00003256,ORD-00003256,CASH,APPROVED,625.97
PAY-00003257,ORD-00003257,TRANSFER,APPROVED,713.11
PAY-00003258,ORD-00003258,CARD,APPROVED,20.63
PAY-00003259,ORD-00003259,TRANSFER,REFUNDED,0.0
PAY-00003260,ORD-00003260,WALLET,APPROVED,735.01
PAY-00003261,ORD-00003261,TRANSFER,APPROVED,183.52
PAY-00003262,ORD-00003262,CARD,APPROVED,585.96
PAY-00003263,ORD-00003263,TRANSFER,APPROVED,22.18
PAY-00003264,ORD-00003264,CASH,APPROVED,195.5
PAY-00003265,ORD-00003265,CASH,APPROVED,432.42
PAY-00003266,ORD-00003266,CARD,APPROVED,174.89
PAY-00003267,ORD-00003267,CASH,APPROVED,336.42
PAY-00003268,ORD-00003268,WALLET,APPROVED,520.53
PAY-00003269,ORD-00003269,WALLET,APPROVED,701.33
PAY-00003270,ORD-00003270,CASH,APPROVED,505.11
PAY-00003271,ORD-00003271,CASH,APPROVED,175.76
PAY-00003272,ORD-00003272,TRANSFER,APPROVED,419.59
PAY-00003273,ORD-00003273,TRANSFER,APPROVED,595.03
PAY-00003274,ORD-00003274,CASH,APPROVED,167.7
PAY-00003275,ORD-00003275,WALLET,APPROVED,795.18
PAY-00003276,ORD-00003276,CARD,APPROVED,596.66
PAY-00003277,ORD-00003277,CARD,APPROVED,142.33
PAY-00003278,ORD-00003278,TRANSFER,APPROVED,231.4
PAY-00003279,ORD-00003279,WALLET,APPROVED,846.63
PAY-00003280,ORD-00003280,CASH,APPROVED,796.02
PAY-00003281,ORD-00003281,CASH,APPROVED,32.31
PAY-00003282,ORD-00003282,CARD,APPROVED,700.81
PAY-00003283,ORD-00003283,TRANSFER,REJECTED,0.0
PAY-00003284,ORD-00003284,WALLET,APPROVED,520.37
PAY-00003285,ORD-00003285,CARD,APPROVED,812.45
PAY-00003286,ORD-00003286,WALLET,APPROVED,641.51
PAY-00003287,ORD-00003287,TRANSFER,APPROVED,852.04
PAY-00003288,ORD-00003288,CARD,APPROVED,681.18
PAY-00003289,ORD-00003289,TRANSFER,APPROVED,657.61
PAY-00003290,ORD-00003290,WALLET,REJECTED,0.0
PAY-00003291,ORD-00003291,WALLET,APPROVED,462.74
PAY-00003292,ORD-00003292,CARD,APPROVED,654.01
PAY-00003293,ORD-00003293,TRANSFER,APPROVED,224.56
PAY-00003294,ORD-00003294,CASH,APPROVED,261.15
PAY-00003295,ORD-00003295,TRANSFER,APPROVED,771.84
PAY-00003296,ORD-00003296,CARD,APPROVED,786.57
PAY-00003297,ORD-00003297,CASH,REFUNDED,0.0
PAY-00003298,ORD-00003298,CARD,APPROVED,835.27
PAY-00003299,ORD-00003299,CARD,APPROVED,96.84
PAY-00003300,ORD-00003300,CASH,APPROVED,556.69
PAY-00003301,ORD-00003301,CASH,REJECTED,0.0
PAY-00003302,ORD-00003302,WALLET,APPROVED,116.93
PAY-00003303,ORD-00003303,CARD,APPROVED,154.3
PAY-00003304,ORD-00003304,CASH,APPROVED,681.1
PAY-00003305,ORD-00003305,WALLET,APPROVED,353.59
PAY-00003306,ORD-00003306,CARD,APPROVED,653.68
PAY-00003307,ORD-00003307,CASH,APPROVED,840.18
PAY-00003308,ORD-00003308,CARD,APPROVED,521.12
PAY-00003309,ORD-00003309,WALLET,APPROVED,173.27
PAY-00003310,ORD-00003310,TRANSFER,APPROVED,106.71
PAY-00003311,ORD-00003311,CARD,APPROVED,266.74
PAY-00003312,ORD-00003312,CARD,APPROVED,139.44
PAY-00003313,ORD-00003313,CASH,APPROVED,147.86
PAY-00003314,ORD-00003314,TRANSFER,APPROVED,764.48
PAY-00003315,ORD-00003315,CARD,APPROVED,73.43
PAY-00003316,ORD-00003316,CASH,APPROVED,204.94
PAY-00003317,ORD-00003317,TRANSFER,APPROVED,629.69
PAY-00003318,ORD-00003318,WALLET,APPROVED,120.01
PAY-00003319,ORD-00003319,WALLET,APPROVED,339.52
PAY-00003320,ORD-00003320,WALLET,APPROVED,244.53
PAY-00003321,ORD-00003321,TRANSFER,APPROVED,441.44
PAY-00003322,ORD-00003322,CARD,APPROVED,508.41
PAY-00003323,ORD-00003323,WALLET,APPROVED,653.57
PAY-00003324,ORD-00003324,CARD,APPROVED,130.04
PAY-00003325,ORD-00003325,CARD,APPROVED,246.04
PAY-00003326,ORD-00003326,CARD,APPROVED,643.64
PAY-00003327,ORD-00003327,CARD,APPROVED,336.42
PAY-00003328,ORD-00003328,CARD,APPROVED,695.05
PAY-00003329,ORD-00003329,TRANSFER,APPROVED,537.26
PAY-00003330,ORD-00003330,CARD,APPROVED,761.5
PAY-00003331,ORD-00003331,TRANSFER,APPROVED,136.12
PAY-00003332,ORD-00003332,TRANSFER,APPROVED,54.05
PAY-00003333,ORD-00003333,CARD,APPROVED,38.58
PAY-00003334,ORD-00003334,TRANSFER,APPROVED,103.83
PAY-00003335,ORD-00003335,WALLET,APPROVED,471.91
PAY-00003336,ORD-00003336,WALLET,APPROVED,146.1
PAY-00003337,ORD-00003337,WALLET,APPROVED,425.16
PAY-00003338,ORD-00003338,CARD,APPROVED,62.69
PAY-00003339,ORD-00003339,CASH,APPROVED,734.5
PAY-00003340,ORD-00003340,CASH,APPROVED,191.55
PAY-00003341,ORD-00003341,WALLET,APPROVED,515.14
PAY-00003342,ORD-00003342,TRANSFER,APPROVED,637.52
PAY-00003343,ORD-00003343,CASH,APPROVED,19.84
PAY-00003344,ORD-00003344,TRANSFER,APPROVED,731.73
PAY-00003345,ORD-00003345,TRANSFER,APPROVED,802.33
PAY-00003346,ORD-00003346,CARD,APPROVED,479.29
PAY-00003347,ORD-00003347,CASH,APPROVED,65.96
PAY-00003348,ORD-00003348,CARD,APPROVED,307.34
PAY-00003349,ORD-00003349,CARD,APPROVED,535.84
PAY-00003350,ORD-00003350,CARD,APPROVED,677.89
PAY-00003351,ORD-00003351,WALLET,APPROVED,647.69
PAY-00003352,ORD-00003352,CARD,APPROVED,293.82
PAY-00003353,ORD-00003353,TRANSFER,APPROVED,167.33
PAY-00003354,ORD-00003354,CASH,APPROVED,278.4
PAY-00003355,ORD-00003355,TRANSFER,REFUNDED,0.0
PAY-00003356,ORD-00003356,CASH,APPROVED,190.82
PAY-00003357,ORD-00003357,WALLET,APPROVED,507.54
PAY-00003358,ORD-00003358,CASH,APPROVED,444.19
PAY-00003359,ORD-00003359,CASH,APPROVED,234.69
PAY-00003360,ORD-00003360,CASH,APPROVED,201.68
PAY-00003361,ORD-00003361,CASH,APPROVED,530.83
PAY-00003362,ORD-00003362,TRANSFER,APPROVED,74.29
PAY-00003363,ORD-00003363,CASH,APPROVED,765.59
PAY-00003364,ORD-00003364,CARD,APPROVED,60.12
PAY-00003365,ORD-00003365,WALLET,APPROVED,378.51
PAY-00003366,ORD-00003366,CARD,APPROVED,599.49
PAY-00003367,ORD-00003367,TRANSFER,APPROVED,620.65
PAY-00003368,ORD-00003368,CARD,APPROVED,798.18
PAY-00003369,ORD-00003369,CASH,APPROVED,88.9
PAY-00003370,ORD-00003370,WALLET,APPROVED,535.07
PAY-00003371,ORD-00003371,TRANSFER,APPROVED,768.49
PAY-00003372,ORD-00003372,CASH,APPROVED,284.14
PAY-00003373,ORD-00003373,CARD,APPROVED,796.85
PAY-00003374,ORD-00003374,TRANSFER,REFUNDED,0.0
PAY-00003375,ORD-00003375,WALLET,APPROVED,733.51
PAY-00003376,ORD-00003376,WALLET,APPROVED,604.93
PAY-00003377,ORD-00003377,TRANSFER,APPROVED,90.34
PAY-00003378,ORD-00003378,TRANSFER,REJECTED,0.0
PAY-00003379,ORD-00003379,CASH,APPROVED,545.91
PAY-00003380,ORD-00003380,TRANSFER,APPROVED,680.66
PAY-00003381,ORD-00003381,TRANSFER,APPROVED,536.12
PAY-00003382,ORD-00003382,WALLET,APPROVED,389.82
PAY-00003383,ORD-00003383,CASH,APPROVED,171.67
PAY-00003384,ORD-00003384,CARD,APPROVED,309.98
PAY-00003385,ORD-00003385,TRANSFER,APPROVED,727.26
PAY-00003386,ORD-00003386,CASH,APPROVED,54.97
PAY-00003387,ORD-00003387,CASH,APPROVED,348.04
PAY-00003388,ORD-00003388,WALLET,APPROVED,415.96
PAY-00003389,ORD-00003389,TRANSFER,APPROVED,314.15
PAY-00003390,ORD-00003390,TRANSFER,APPROVED,745.59
PAY-00003391,ORD-00003391,CASH,APPROVED,871.38
PAY-00003392,ORD-00003392,TRANSFER,APPROVED,369.12
PAY-00003393,ORD-00003393,WALLET,REFUNDED,0.0
PAY-00003394,ORD-00003394,WALLET,APPROVED,524.54
PAY-00003395,ORD-00003395,TRANSFER,APPROVED,204.79
PAY-00003396,ORD-00003396,TRANSFER,APPROVED,683.61
PAY-00003397,ORD-00003397,WALLET,APPROVED,110.55
PAY-00003398,ORD-00003398,CARD,APPROVED,883.2
PAY-00003399,ORD-00003399,CASH,APPROVED,369.54
PAY-00003400,ORD-00003400,CARD,REJECTED,0.0
PAY-00003401,ORD-00003401,TRANSFER,APPROVED,247.03
PAY-00003402,ORD-00003402,CASH,APPROVED,631.86
PAY-00003403,ORD-00003403,CASH,APPROVED,70.91
PAY-00003404,ORD-00003404,TRANSFER,APPROVED,127.2
PAY-00003405,ORD-00003405,CARD,APPROVED,498.83
PAY-00003406,ORD-00003406,CARD,APPROVED,423.63
PAY-00003407,ORD-00003407,CARD,APPROVED,381.12
PAY-00003408,ORD-00003408,CARD,APPROVED,565.95
PAY-00003409,ORD-00003409,WALLET,REFUNDED,0.0
PAY-00003410,ORD-00003410,CASH,APPROVED,529.87
PAY-00003411,ORD-00003411,CARD,APPROVED,463.45
PAY-00003412,ORD-00003412,TRANSFER,APPROVED,246.18
PAY-00003413,ORD-00003413,WALLET,APPROVED,134.27
PAY-00003414,ORD-00003414,CASH,REJECTED,0.0
PAY-00003415,ORD-00003415,TRANSFER,APPROVED,77.29
PAY-00003416,ORD-00003416,WALLET,APPROVED,542.47
PAY-00003417,ORD-00003417,CASH,APPROVED,293.23
PAY-00003418,ORD-00003418,TRANSFER,APPROVED,527.65
PAY-00003419,ORD-00003419,CASH,APPROVED,58.5
PAY-00003420,ORD-00003420,WALLET,APPROVED,279.36
PAY-00003421,ORD-00003421,CARD,APPROVED,829.65
PAY-00003422,ORD-00003422,WALLET,APPROVED,670.4
PAY-00003423,ORD-00003423,TRANSFER,APPROVED,304.28
PAY-00003424,ORD-00003424,CARD,APPROVED,780.68
PAY-00003425,ORD-00003425,CASH,REJECTED,0.0
PAY-00003426,ORD-00003426,CASH,REFUNDED,0.0
PAY-00003427,ORD-00003427,WALLET,APPROVED,773.48
PAY-00003428,ORD-00003428,CASH,APPROVED,771.05
PAY-00003429,ORD-00003429,CASH,APPROVED,365.89
PAY-00003430,ORD-00003430,CASH,REJECTED,0.0
PAY-00003431,ORD-00003431,WALLET,APPROVED,119.8
PAY-00003432,ORD-00003432,CARD,REFUNDED,0.0
PAY-00003433,ORD-00003433,CASH,APPROVED,294.66
PAY-00003434,ORD-00003434,WALLET,APPROVED,642.59
PAY-00003435,ORD-00003435,CASH,APPROVED,472.61
PAY-00003436,ORD-00003436,CARD,APPROVED,435.01
PAY-00003437,ORD-00003437,CASH,APPROVED,128.15
PAY-00003438,ORD-00003438,CARD,APPROVED,848.47
PAY-00003439,ORD-00003439,CASH,APPROVED,894.88
PAY-00003440,ORD-00003440,TRANSFER,APPROVED,661.45
PAY-00003441,ORD-00003441,WALLET,APPROVED,217.49
PAY-00003442,ORD-00003442,WALLET,APPROVED,320.96
PAY-00003443,ORD-00003443,WALLET,APPROVED,325.06
PAY-00003444,ORD-00003444,CARD,REFUNDED,0.0
PAY-00003445,ORD-00003445,TRANSFER,APPROVED,220.82
PAY-00003446,ORD-00003446,CARD,APPROVED,613.1
PAY-00003447,ORD-00003447,TRANSFER,APPROVED,428.49
PAY-00003448,ORD-00003448,TRANSFER,APPROVED,82.88
PAY-00003449,ORD-00003449,CASH,APPROVED,490.48
PAY-00003450,ORD-00003450,WALLET,APPROVED,564.4
PAY-00003451,ORD-00003451,WALLET,APPROVED,699.59
PAY-00003452,ORD-00003452,TRANSFER,APPROVED,615.49
PAY-00003453,ORD-00003453,CARD,APPROVED,506.25
PAY-00003454,ORD-00003454,TRANSFER,APPROVED,26.16
PAY-00003455,ORD-00003455,CASH,APPROVED,746.63
PAY-00003456,ORD-00003456,WALLET,APPROVED,553.86
PAY-00003457,ORD-00003457,TRANSFER,APPROVED,460.19
PAY-00003458,ORD-00003458,TRANSFER,APPROVED,794.77
PAY-00003459,ORD-00003459,WALLET,APPROVED,647.91
PAY-00003460,ORD-00003460,WALLET,APPROVED,74.26
PAY-00003461,ORD-00003461,CARD,APPROVED,607.97
PAY-00003462,ORD-00003462,CASH,APPROVED,201.09
PAY-00003463,ORD-00003463,WALLET,APPROVED,563.29
PAY-00003464,ORD-00003464,CASH,APPROVED,622.32
PAY-00003465,ORD-00003465,CASH,APPROVED,542.24
PAY-00003466,ORD-00003466,CARD,APPROVED,788.61
PAY-00003467,ORD-00003467,TRANSFER,APPROVED,889.53
PAY-00003468,ORD-00003468,CASH,APPROVED,886.98
PAY-00003469,ORD-00003469,CASH,APPROVED,758.17
PAY-00003470,ORD-00003470,CASH,APPROVED,732.05
PAY-00003471,ORD-00003471,CASH,APPROVED,352.48
PAY-00003472,ORD-00003472,TRANSFER,APPROVED,589.1
PAY-00003473,ORD-00003473,CARD,APPROVED,716.23
PAY-00003474,ORD-00003474,CASH,APPROVED,361.83
PAY-00003475,ORD-00003475,WALLET,APPROVED,167.58
PAY-00003476,ORD-00003476,TRANSFER,APPROVED,507.99
PAY-00003477,ORD-00003477,CARD,APPROVED,28.19
PAY-00003478,ORD-00003478,WALLET,APPROVED,476.99
PAY-00003479,ORD-00003479,WALLET,REJECTED,0.0
PAY-00003480,ORD-00003480,CASH,APPROVED,122.71
PAY-00003481,ORD-00003481,CASH,APPROVED,720.22
PAY-00003482,ORD-00003482,WALLET,REJECTED,0.0
PAY-00003483,ORD-00003483,CARD,APPROVED,683.28
PAY-00003484,ORD-00003484,CASH,APPROVED,693.29
PAY-00003485,ORD-00003485,CARD,APPROVED,781.72
PAY-00003486,ORD-00003486,CASH,APPROVED,190.72
PAY-00003487,ORD-00003487,CASH,APPROVED,372.79
PAY-00003488,ORD-00003488,CARD,APPROVED,535.67
PAY-00003489,ORD-00003489,CASH,REFUNDED,0.0
PAY-00003490,ORD-00003490,CARD,APPROVED,96.44
PAY-00003491,ORD-00003491,CASH,APPROVED,91.59
PAY-00003492,ORD-00003492,TRANSFER,APPROVED,410.61
PAY-00003493,ORD-00003493,CASH,APPROVED,562.47
PAY-00003494,ORD-00003494,WALLET,APPROVED,687.78
PAY-00003495,ORD-00003495,CARD,APPROVED,349.46
PAY-00003496,ORD-00003496,TRANSFER,APPROVED,552.14
PAY-00003497,ORD-00003497,CARD,APPROVED,508.86
PAY-00003498,ORD-00003498,CASH,APPROVED,895.58
PAY-00003499,ORD-00003499,WALLET,APPROVED,343.33
PAY-00003500,ORD-00003500,WALLET,APPROVED,518.87
PAY-00003501,ORD-00003501,WALLET,APPROVED,849.79
PAY-00003502,ORD-00003502,CASH,APPROVED,867.6
PAY-00003503,ORD-00003503,CASH,APPROVED,880.33
PAY-00003504,ORD-00003504,CASH,REFUNDED,0.0
PAY-00003505,ORD-00003505,CASH,APPROVED,874.79
PAY-00003506,ORD-00003506,TRANSFER,APPROVED,608.8
PAY-00003507,ORD-00003507,CASH,APPROVED,100.47
PAY-00003508,ORD-00003508,TRANSFER,APPROVED,96.33
PAY-00003509,ORD-00003509,WALLET,APPROVED,171.67
PAY-00003510,ORD-00003510,CARD,APPROVED,80.89
PAY-00003511,ORD-00003511,CASH,APPROVED,131.72
PAY-00003512,ORD-00003512,WALLET,APPROVED,752.59
PAY-00003513,ORD-00003513,WALLET,APPROVED,526.51
PAY-00003514,ORD-00003514,CASH,APPROVED,643.62
PAY-00003515,ORD-00003515,CARD,APPROVED,209.31
PAY-00003516,ORD-00003516,CARD,APPROVED,61.76
PAY-00003517,ORD-00003517,CASH,APPROVED,430.95
PAY-00003518,ORD-00003518,WALLET,REJECTED,0.0
PAY-00003519,ORD-00003519,CASH,APPROVED,851.61
PAY-00003520,ORD-00003520,CARD,APPROVED,649.61
PAY-00003521,ORD-00003521,CASH,APPROVED,841.55
PAY-00003522,ORD-00003522,WALLET,APPROVED,73.33
